id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
Ugw7owlvK7B5PnQ7opR4AaABAg,0 views in 10 seconds? Bro fell off,UCiS4FFX4cdfHrS_sucqAUkw,@GoofyGoldenToes,0,2024-05-26T20:10:08Z
UgwHzNfQ4QCF8w8bxtR4AaABAg,Say on skibidi ğŸ˜ ,UCVu6LNam5561toIiy1QYWGg,@Hotaustraliantree,0,2024-05-26T20:10:11Z
A3uxuq_FBZ6A3xamdb85VN,@UTUBETROLLPOLICE_LoganFloor.2 Beep boop,UCpacBq5vlN-z-c9RjaFExwA,@Octopus2480,0,2024-05-27T20:45:53Z
A3uyEdFcox1A434meGIGJ9,BERNARD HILL AT THE END ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ’¯ğŸ’¯ğŸ’¯ğŸ’¯ğŸ’¯ğŸ’¯ğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸,UCHWhgNaOfjVhY3avmiyHy0w,@dannadelapaz118,0,2024-05-30T09:12:13Z
A3uyEdFcox1A46rgyEOtWD,@@MemeZeeI ainâ€™t reading allat,UConh0Uc9c8P1J1li1j5sYFA,@Metal_Bat_Goat,0,2024-05-31T20:26:04Z
UgwcqTNauBjw1pM73jx4AaABAg,Haha first,UC4fnNJTERbFQM0CiaGbEobw,@kuko7754,0,2024-05-26T20:10:15Z
UgwgU169RrgTtNCEFAt4AaABAg,Hi,UCuJ7Q-xSJQ8QxqU1hmimd0w,@VerseYT15,0,2024-05-26T20:10:15Z
A3uxuq_FBZ6A3vKcvklrmW,@UTUBETROLLPOLICE_LoganFloor.2oil up idgaf if youâ€™re a kid,UCrJKBULHNCbJTnaEb6B1RRA,@Deluxecheese35,0,2024-05-26T23:37:32Z
Ugz4a436p8WBSKxf5oZ4AaABAg,Put that shit on skibidi... Go on.. i'll wait..,UCOjjQKgl5hrkXzCO6Zz4egg,@user-sq6lo3zi7x,0,2024-05-31T18:41:28Z
A3uxus2HQKZA3xJHHtvmcD,Rizz. Rizz,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:04:11Z
UgyIZBdaG7qxIJiWrgt4AaABAg,Skibidi toilet rizz in ohio,UCc7cYqXoemshDGH52lOiOdQ,@Palitapka,0,2024-05-30T02:45:25Z
Ugyrd21srthIxNbrzCV4AaABAg,SAY IT ON SKIBIDI,UCIYpZStTXadtt2gv9fEDRBg,@editmisteredit,0,2024-05-26T20:10:17Z
UgzNhdGT8lA1oB__H3d4AaABAg,First ğŸ¥‡!,UC6Kg2CN5xg7z2oiLy3Tb75A,@nuknal7409,0,2024-05-26T20:10:19Z
Ugxf85z-DLOGB8D115l4AaABAg,0 views 0 sec bro fell ofğŸ¤“,UChVcbUim2yTAXkRvuDMdvfw,@pavles8881,0,2024-05-26T20:10:20Z
Ugx4Sjdy42EbaPo7z7V4AaABAg,I'm signa,UCcC3w84LjFU-j2sBrmZpECw,@Thebeanman547,0,2024-05-26T20:10:19Z
Ugyg0e-ZfDkicA8164N4AaABAg,Rizz,UCkrUeJJkKoI_JQlLN6iBowg,@moonlight_-.975,0,2024-05-26T20:10:21Z
UgwrW1F77BedH52SSoZ4AaABAg,this guy uploads faster than my dad leaving or faster than i blink,UC3pXCquKzRgtZr5KXMYpkRA,@Wendy-Lovesmm2,0,2024-05-26T20:10:22Z
Ugy0S0S1G7LRHjRHPwN4AaABAg,I swear ok skibidi,UC0nvfb8S3rriGYxFz49arpg,@user-ep7ek6zc1p,0,2024-05-26T20:10:07Z
UgwNwV7FjgMBeyawyNN4AaABAg,On skibidi!,UCtVTdiluW2m1Qad50tqccxw,@Water-On-My-Melon,0,2024-05-26T20:10:07Z
UgxZNfvSRLLzJZhrSwl4AaABAg,I put it on skibidi,UCivX_a7Nl23tGZyPgjuHapg,@EricSandoval-cs3xx,0,2024-05-26T20:10:07Z
UgxM4e68um-hk6X0rMJ4AaABAg,1,UChI0LAhqCLsEXsEjLELoAfw,@qgold464,0,2024-05-26T20:09:54Z
UgwIrLSeZ76J9Y-It1F4AaABAg,First,UC7yNfT_CnhGJ88XbTG5OAHQ,@ch4ll4hx93,0,2024-05-26T20:09:56Z
A3uyEdFcox1A3v5kl8zvTi,@@MemeZeeWHAT-,UCq-HS3UCANSpr2jkGF7E7Ow,@Xx_jim,0,2024-05-26T21:27:32Z
A3uxsUY6yTuA3xJCPwFFYY,Nuh uh,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:03:31Z
UgydqkOmWty7aDF4rfN4AaABAg,on skibidi bro,UCS4YgwiQqqcSntafhyT9iKw,@rappanrecoop,0,2024-05-26T20:09:56Z
Ugw6yfK1PXc6Rvk5jzp4AaABAg,A.,UCjhQHSQchS61HbJCvV4Olyg,@planwite,0,2024-05-26T20:09:56Z
Ugwhu3-rSuMM7_EGTw14AaABAg,WHAT,UCszh1XIAPb_h9y4127-nXrw,@Lol-659,0,2024-05-26T20:09:55Z
UgyEYy_RnGm2oTHZshJ4AaABAg,Urahhh,UCFj483ANjx6WvFd6ibdltXw,@RandomPerson9-11-01,0,2024-05-26T20:09:54Z
A3uyEdFcox1A3v4ALJB1a4,Screw you. My name's Bernard.,UCFsdzzyxvtLA96YdXffL-YQ,@lambdrey,0,2024-05-26T21:13:41Z
UgxDvnDBBCztxUaZ-dF4AaABAg,W brainrot,UCH6N41maZCICQ6cV2FbQ60A,@Pureblue198,0,2024-05-27T19:22:34Z
UgwZm66OjTXsua6BqOp4AaABAg,E,UCzwrXa06gdbybO4SuqMxQNQ,@Tre_Tre333,0,2024-05-26T20:09:53Z
UgyNIcAgXJ_UpIeLEvJ4AaABAg,First,UCu-kTNbAuLD1gcsfkuGkkxA,@AspectXD_,0,2024-05-26T20:09:53Z
A3uxs26DQqrA3xJBLmLQ9V,6th*,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:03:22Z
A3uxryQ0UbwA4-zO8SmsUw,brainrot,UCCvA4_I0WPQ4sWSeHO47C-w,@DrEugenee,0,2024-05-29T04:18:35Z
UgxvNZTomIdD99rS2Mh4AaABAg,Hi,UC0nvfb8S3rriGYxFz49arpg,@user-ep7ek6zc1p,0,2024-05-26T20:09:52Z
UgygVaXQFPyWku5Eu-N4AaABAg,What the sigmağŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢,UC095riXgDJhNpDqKMAfYpEw,@Brodda-edit,0,2024-05-26T20:09:52Z
A3uyEdFcox1A3v3P9Ceu8g,@@MemeZeea,UC3pXCquKzRgtZr5KXMYpkRA,@Wendy-Lovesmm2,0,2024-05-26T21:06:58Z
A3uxsUXPEn5A3xJDZqNOJv,Watermelon caaaat!!!,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:03:41Z
Ugy2AUPJLSfExIqkjOt4AaABAg,My name is watermeloncatğŸ˜¡ğŸ¤¬ğŸ¤¬ğŸ¤¬,UC2-LXue3_61TjadQqhgyigg,@Vendaoa,0,2024-05-26T20:09:57Z
Ugz9238999geabZGHTF4AaABAg,Hallo,UC0nvfb8S3rriGYxFz49arpg,@user-ep7ek6zc1p,0,2024-05-26T20:09:57Z
Ugyw9ceCBJaC5rwBgTF4AaABAg,first,UCxki7UfodgLfLmup7liQV9g,@user-cu8oj5bu3n,0,2024-05-26T20:09:57Z
UgyhMVm2yBrKQ-8UpHF4AaABAg,on skibidi...,UCKovWbkFkIsICL_e5zIf25g,@ibtgn,0,2024-05-26T20:10:05Z
Ugwm7Gt3ppQHV3pj76d4AaABAg,Say on skibidi ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥,UCCGlPDFyFAugsdPkdXJfOAA,@quadmolianempire,0,2024-05-26T20:10:03Z
UgwBD-hw1cM6s1O_JM14AaABAg,First,UCcC3w84LjFU-j2sBrmZpECw,@Thebeanman547,0,2024-05-26T20:10:03Z
Ugy7hiVL0Mmy991NUd94AaABAg,First,UCORWlIqI4YeUxdMRkjirWmA,@freddyreal13557,0,2024-05-26T20:10:03Z
UgzpPel_jpt02C1leC14AaABAg,put that on skibidi,UCO6GkCQv7eLkzFO0M8LjAGw,@goblins6969,0,2024-05-26T20:10:01Z
Ugx88Rsotndp4XgyDZd4AaABAg,Sup,UCIxTxd59eHznrtCBxYhaHrA,@gigachad9582,0,2024-05-26T20:10:01Z
UgxXOWS5ScPBG2BZ8wl4AaABAg,On skipidi,UCtne3XrOw4HjKyrUs8ZNfMg,@Kadethemoron,0,2024-05-26T20:10:01Z
A3uxt-m9RM3A3uy0_Bo1AR,1 minute gang,UC8K1BXIuK25SuQf05e-vZ_Q,@ADJE.,0,2024-05-26T20:11:11Z
UgyoyI1Ud-u0vXE-dsp4AaABAg,Hi,UCCvjxptgYwhOItFx_WdZxZA,@frer_gar.e,0,2024-05-26T20:10:00Z
UgzXaH85pdk31J_P17R4AaABAg,Hi,UC0nvfb8S3rriGYxFz49arpg,@user-ep7ek6zc1p,0,2024-05-26T20:10:00Z
A3uyEdFcox1A3v6ad1QH4T,@@MemeZee walta?,UCicZoXZ0re3gncvvyk3ObhQ,@Awesomer104,0,2024-05-26T21:34:53Z
UgxN6IBdlyGqt4U-uah4AaABAg,Onion,UCTLwCQd0INGTqSoJ2MqAvXQ,@ShrekTheShrexyOgre,0,2024-05-26T20:09:59Z
UgwmtqrFGpSkBHUOgKh4AaABAg,FIRST LIKE,UChof8BuF-l5MqAGcHFT3Rfw,@ZioPlaysRoblox,0,2024-05-26T20:09:59Z
UgyIgZ5MjxlYqUJnvkh4AaABAg,On skibidi,UCSPIM2MybjvKvZMFrMdpJGQ,@ZionOrellana-zh7my,0,2024-05-26T20:09:58Z
UgyrlEDhZuJ6cggthLh4AaABAg,Cat!!!!,UCJjkd1MPyRg1EfAIkbFBGKA,@yousifcool33,0,2024-05-26T20:09:57Z
UgyzS_OZzYgST4gLg-x4AaABAg,Skibidi gyat Ohio master lvl999 max sigma W RizzğŸ”¥ğŸ”¥,UCHQ-KuU6EdB2dIL_1K-K0YQ,@AfiqBowgart,0,2024-05-27T23:12:38Z
UgyNxR7ZVzoHmd7zEh54AaABAg,WUT DA HEEEEEEEEEEEEEEEEE- ğŸ’€ğŸ’€ğŸ’€,UCDsO1VThByKcXejNCgHV1Zg,@soupcan5948,0,2024-05-26T21:12:47Z
UgwX8Uf3UzXLuczdcCJ4AaABAg,Yall can ligma on deez nuts,UCm6E_5BDngkzOHePutZQBYQ,@Tech-vd7qs,0,2024-05-27T19:05:45Z
UgyItRbCeIX7TrQ_egt4AaABAg,Whoâ€™s watching this in 2024?,UC83btpiu4BgCyoFUa9PPI9g,@nataliefenton4096,0,2024-05-26T20:22:52Z
UgxSaPKa9KefDStZ-dd4AaABAg,Nuh I will fail for the first question ğŸ˜­ğŸ’€,UCL32UtRH3mmniS8GeMMlcLg,@saddam-hacker.,0,2024-05-26T20:19:20Z
UgybzmVlJ5rlpTKwHOB4AaABAg,197th rizzler to fanum tax this skibidi gyatt video ğŸ’ª,UCbH4Oy689Kw8V81oArHvGOg,@WaterBugatti,0,2024-05-26T22:06:17Z
UgwPDXNgNiDj_LqILFd4AaABAg,1min 0views bro fell off ğŸ˜¢,UCehSD16KLIa-EEx-f3APWxg,@FishstickPro,0,2024-05-26T20:18:15Z
A3uypKMA8mVA3xJS2bJ3Be,"Don't click read more!! ğŸ˜¨ğŸ˜¨ğŸ˜¨ğŸ˜¨










   
         |
  âœˆ â–‹â–‹                            â–‹â–‹
       â–‹â–‹                            â–‹â–‹ 
       â–‹â–‹                            â–‹â–‹
       â–‹â–‹                            â–‹â–‹",UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:05:39Z
UgwXFoB3WSuFEnVBzD94AaABAg,ğŸ¤«ğŸ§,UCYJ2OsUkxTpEnsWJNBO5fng,@_K-hx9ox,0,2024-05-26T22:09:09Z
Ugzojf2981yZBj-nu3J4AaABAg,0:22 spider man 3 refferenceğŸ¤¯ğŸ¤¯ğŸ˜±ğŸ”¥ğŸ—£,UCWreJqxZItGTURuT9sN_HNg,@Z4r45O8gmail,0,2024-05-26T22:36:49Z
Ugx9yix3Rya2rAESnd54AaABAg,UNDER 10 MINUTES GANG,UC3eJv569YNhkR_2ffU4zDlA,@Pro-gamer152,0,2024-05-26T20:15:19Z
A3uyUpBt5lyA3uyehgqctm,Me ğŸ—£ï¸,UCJy7czazawz7bw2x9RYJJlw,@Matthewgd1929,0,2024-05-26T20:16:48Z
UgzDnkcu4pWpKVAA7314AaABAg,GYATTT! Now that's rizz!,UCqN7D4vEFd04IIyhcKXAiiw,@SheIIfire,0,2024-05-26T20:15:19Z
UgwD_l4pJ7GXMiEXC_54AaABAg,Who is skibidi,UCV8NJOTJagGrw8bjarFnqUQ,@notsocubic64,0,2024-05-26T20:15:11Z
Ugy3AOlcvwsxD4Z7Rat4AaABAg,Add that to the lore,UC-HsZOgZBtC8h_mx6wYzJgQ,@fluffygamingsheep,0,2024-05-26T22:49:49Z
UgwV5ftoi4P4MdGWA5V4AaABAg,You gotta be skbidding,UC27K3toI0Va0RySjNWvyDmA,@crimxine6917,0,2024-05-26T22:54:21Z
UgwxsMmJwTuVB3eM1B94AaABAg,Put that off a skibidi ğŸ¤‘,UC_XS9eoB7Q4xto7szZ9MN3Q,@Pou-pu9mf,0,2024-05-26T20:12:47Z
Ugzcl8DEpsnpooeEP5V4AaABAg,say on skibidi that these mfs are idiots,UCRKe0fYqRpPle3m4AC6UY_Q,@ChromaSorcerer,0,2024-05-26T20:12:30Z
Ugz9uWKLqzcmbXy5eyV4AaABAg,"""if you dont know the answer YOU DIE"" that's like my Math teacherğŸ”¥ğŸ”¥",UCatETfvRi42Dl5Z2rJ-bDRQ,@UnP3rfect_,0,2024-05-26T20:12:29Z
UgzU3a8uCr5XAXnIaiZ4AaABAg,Kai cenat at the start ğŸ’€,UClR3vqQz-0PlO6LMmWQoraQ,@Lost_Rocket,0,2024-05-26T20:20:53Z
UgyYDSUzPG6Ctgerl0Z4AaABAg,memezee on the last short you hearted my comment but you deleted the short ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ¤¡ğŸ¤¡,UC46K2-NFhjnT6N3o6S1_XaQ,@arch_gt,0,2024-05-26T21:44:02Z
Ugwy_9m936QXO0BIwtJ4AaABAg,cool vid!,UCHpljQjlfIyuGzqqYKGg36Q,@mateptheepic,0,2024-05-26T20:12:00Z
Ugz4efQP7bzaoqc56L94AaABAg,Skibidi Pride!! ğŸš½,UCU99z7bdLpTZaoAMB_crE8A,@XavierSchwartzTheOriginal,0,2024-05-26T20:24:55Z
Ugxc25dduEuPEMKkb4J4AaABAg,"gyat damn son, on skibidi ts crazy",UCIaKlgrqdcS7Is--x7U29DA,@lilandch4rr,0,2024-05-26T21:02:36Z
UgwESVDqr8At0utdgcd4AaABAg,Lmao this one was actually funny,UCAsySwYAUBXI5Y25xE1xq6Q,@nocaptcha8110,0,2024-05-26T20:55:20Z
A3v1p-6BEjRA3v2rs-Xriy,DUDE WITH THE LEAN! DUDE LEAN ,UC3mB75p33VLYk3nv2SOVrmw,@MemeZee,0,2024-05-26T21:02:17Z
A3v1p-6BEjRA3v4CticKUR, yooo meme  zeee,UCRPxoOKSDlCNjx1g8ARwdEA,@Lean_Dude,0,2024-05-26T21:14:02Z
A3v1p-6BEjRA3wG2Zt6Ffu,"â€‹@@MemeZeememezee, is there no more discord link for new members?",UCQ-D4ycWOY9H4JBgUv8Cn4Q,@M0RTAL.,0,2024-05-27T08:16:43Z
UgxJ1TKMRiPPnUnuQ0J4AaABAg,BRO HOW DID HE NOT RIZZ THAT SKIBIDI THAT WAS A NO-BRAINER OH MY GYATT THAT TOTALLY MOGGED MY OHIO STREAK,UC800X9n5HFgAPV9gA7UevwA,@midpointplayer,0,2024-05-26T21:30:01Z
Ugx9Uirqv76ddjAr5BJ4AaABAg,Geat Meme,UC5JFqRSc0sjZG-Em9v5MGVA,@joehank1845,0,2024-05-26T21:37:11Z
Ugy18P7WSCEmofvs27l4AaABAg,GYATTğŸ˜Š,UC2ukEddgvhDDoiib4PRDqHg,@baconrakr4199,0,2024-05-26T20:41:06Z
UgwqDgwcbqgYJ7EMC5V4AaABAg,the only one i knew was the end,UCR6brJvXo2QhI1HlOOfBkzQ,@stanikMandashekstandleymandosh,0,2024-05-26T20:40:32Z
Ugyz4ivTO-N5uHSkY7V4AaABAg,THAT ANSWER WAS SO SKIBIDI ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ğŸ˜ ,UC8qMseHTyCGhpaaHiMwa7FA,@LegoKidBuu,0,2024-05-26T20:38:52Z
UgzljbkaNap6Dt4LnkB4AaABAg,On skibidi ğŸ™‹â€â™‚ï¸,UCslm0hUPZ2WJVEKsfq9WJqA,@jacksonbrowngaming125,0,2024-05-26T20:38:35Z
UgzVwxEw9jz5ntZdxx14AaABAg,put that on skibidi,UCad8IPuBUiaFxSxNtQ-sp2w,@daredboi2,0,2024-05-26T20:30:25Z
Ugx0bvxaghEziLyWFS14AaABAg,What the sigma did I just watch,UC0_J8RtB4GetkuajKAtknMA,@kingillager,0,2024-05-26T20:30:08Z
UgyiFTAu-sdVzfawiSV4AaABAg,E,UCXC-zR8iQxzPAz0R7Gy5vOg,@CatE161,0,2024-05-26T20:29:28Z
UgzSR08134B3sOPA3N14AaABAg,the title doesn't make any sense but alr,UCHz2OE6c_VWp7VfDRMKMF_g,@superiorcarlos,0,2024-05-26T21:40:41Z
UgzVFtTSEW5Ntmhu4D94AaABAg,how is there 87 comments in 1 min after the vid comes out ğŸ˜¢ this brain rot attracts so many people ğŸ«¥,UC8LsykNvekrTYm5LFeWxtIA,@TheoAshton,0,2024-05-26T20:12:04Z
UgykJpmsWcUIeXFOfKZ4AaABAg,real,UCAfGUmtkRiyqIXGhirUgXrg,@nanochrz,0,2024-05-26T20:11:44Z
Ugz6Zh5wAhsnA7pKIkZ4AaABAg,hi,UCr73iN1LrnxqBp46oWOnOSg,@Elliot1234,0,2024-05-26T20:10:24Z
UgzgJMr1AzckLWKyB2N4AaABAg,Hi,UC1j2sRtHiiX9nejIi9TAI8w,@daily_uploader126,0,2024-05-26T20:10:54Z
UgwJjSXJVRT0n0QYIY14AaABAg,"""Boy what the hell boi""",UCsiLY-iiCkMBz8YubA8NMmA,@bitters879,0,2024-05-27T06:16:50Z
Ugw036MrmrL-VgX_0pF4AaABAg,This video is fireğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸ğŸ—£ï¸ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ’¯ğŸ’¯ğŸ’¯ğŸ’¯ğŸ’¯,UCu3-1wR_dgDdEkMwSn6PUjQ,@_NotCloud_,0,2024-05-26T20:10:52Z
Ugw9Y7KYB3124VYS9WJ4AaABAg,â€œ Is It Strawberry Cat?â€,UC9QKK6zf9ENoLMNC_j6n_GQ,@NixNotLid,0,2024-05-26T20:10:52Z
Ugy6BuEpnwhhyy8-ZPR4AaABAg,WAS THAT THE BITE OF 87?!??,UCcf2gFmaCpH-oKjnA2aXchw,@ebikberson,0,2024-05-27T07:30:08Z
UgzXkaxFBa2oet-CkUh4AaABAg,WHAT DA HELLL???,UCe_L28F7lF9lyi441Ut-2pA,@ashour_abdal,0,2024-05-27T08:15:51Z
A3uxyzmTYupA41gwqlxkwr,on skibidi,UCJz9ziZ7eyR_SWCw0x_y6yQ,@se9fy,0,2024-05-29T20:15:55Z
Ugxs_7dJ9IQX0xGCTZF4AaABAg,41 seconds ago...,UCJ-SkhXRcDrhMea6e_VgLJw,@theholyvuelaytx924,0,2024-05-26T20:10:48Z
UgzMIiX6cc6RtNFQ8G94AaABAg,Gen z got talent ğŸ—£ï¸ğŸ”¥,UC4f2Wiz2GAYSy6_h3HUIuhw,@user-qk9uw2qr8m,0,2024-05-27T09:29:21Z
UgzfcpAIYsfMVvy0ISN4AaABAg,Erhmm What the sigma??,UCIenAOq_o9R9SvfdivU4vQw,@AdrielMemes,0,2024-05-26T20:10:33Z
UgzhfssQoEtSRS9x8z94AaABAg,so funny hqhağŸ˜Š,UC6iRBOc1BA8sgrpTEzm90YA,,0,2024-05-26T20:10:33Z
UgwpIXEo-eXlan_GGvd4AaABAg,"1 like but no views, ow wait that was me lol",UCw0GzicPMxM0T5T50pZDQmA,@vannettef2151,0,2024-05-26T20:10:33Z
A3uxw8ulfxrA3vaV8WoOZw,â€‹@UTUBETROLLPOLICE_LoganFloor.2 shut the goofy ahh no dad ge the milk no milk ahh up,UCDrXEUUlJkEJ9aY3w0qx8bw,@JeanVanessaEbrado,0,2024-05-27T02:04:53Z
Ugws-NQYI7HoUVrwXCV4AaABAg,Bro Bernard sounds similar to my name ğŸ˜‚,UCuTTzl0Xc_7CkakT3DX8CMw,@bernat_jp,0,2024-05-27T17:20:45Z
UgwJoxrb6LeorGB2-i54AaABAg,No diddy,UCbejdH_-myOGitXKp2s8DaQ,@Idk18268,0,2024-05-26T21:09:40Z
Ugz_ZCgxAyTvWxs3gXt4AaABAg,ON SKIBIDIIii ALFA,UCAH80c3gYRk6rdBzfThAwxw,@ThundaVr,0,2024-05-26T20:10:25Z
Ugyrfpsv6IjZAN2_Df94AaABAg,And we thought the brainrot test YouTube shorts heâ€™s been making was enoughâ€¦,UCOIGR5h4W2lgvQ6-ld_acGA,@CoderAndAnimator,0,2024-05-27T05:17:42Z
UgwrLSAxmb_AgMBpT4t4AaABAg,Toilet,UCvydGrGV5gSXA8z-c9JHWjg,@yowhatupguys1366,0,2024-05-26T20:10:59Z
UgyUGfMx-PXENo1YmX14AaABAg,As someone who doesnt know who duke dennis is i am scared,UCcCAIoPPuA8NVGFo8xE432Q,@brodyguy1,0,2024-05-26T20:11:43Z
UgzO9CS41-fOzWF7r7R4AaABAg,Lol,UC6scpuM-L5zOKhqIRoOuxhw,@stitchandkirby,0,2024-05-26T20:11:07Z
UgyTmMMLk3ve8Z_WUCl4AaABAg,on skibidi,UCbfSoqJyyS589XnASyMLNwA,@carito_1981,0,2024-05-26T20:11:42Z
Ugxm4ATwxaUYDLTie494AaABAg,1 min ago!,UCcf3FMQYjky1BqzZp4rG9jw,@gpetarg955,0,2024-05-26T20:11:30Z
UgzK0z77_lO0UQP8p2Z4AaABAg,FIRST AND FUNNY,UCj-y4qBpZpR-BdrPMAlTPbg,@AxTailz,0,2024-05-26T20:11:30Z
Ugx2c65RzELU56nlt9V4AaABAg,YO I HAVE THE SAME KNIFE AS YOU. ALSO I STRUGGLE SO MUCH ON THE BASIC TWIRL TO THE THUMB AROUND,UCrkuXu-u2G8dEyAnut_HcBg,@spooderman12321,0,2024-05-26T20:11:24Z
UgwoZ-GTXUJ4xwED0y94AaABAg,kill me,UCs3do8I4N9RChcE4-NxTXXQ,@samuel-aka-contepic,0,2024-05-27T00:13:18Z
UgxlHNoJe53OwZKPBfR4AaABAg,BenardğŸ—£ï¸ğŸ”¥,UCYvVFS4VuLO-L6CEPVs9K4g,@BarbieGirlFan67,0,2024-05-27T00:19:23Z
Ugxx_8CFSeXeqSKb_vx4AaABAg,1 THOUSANDTH LIIIIKE,UCRkITljWoQOf3fhF0IFMVfQ,@ChillySTG,0,2024-05-27T00:28:10Z
UgwWFnvGQBzQFn3K9WB4AaABAg,"First:oil up dress down and bend over
Second:put that on skibidi
Youre award:naked oiled up watermelon cat",UCDrXEUUlJkEJ9aY3w0qx8bw,@JeanVanessaEbrado,0,2024-05-27T02:03:57Z
UgyHQQHtItxNCfAnIqF4AaABAg,we minimizing brainrot with this one ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ—£ğŸ—£ğŸ—£ğŸ—£,UCFr3TBvklLBXbanzSmaXw3Q,@THE_PERSON4204,0,2024-05-27T03:03:17Z
UgwLbcXynWq7Nq3NTVR4AaABAg,hi,UCEPFmBFLPChIn2qyVO93RJQ,@ithinkimcute,0,2024-05-27T03:27:16Z
A3uy0hJByAEA3vtC0eBprN,@@SandamaliNisansala- delete your reply.,UCvM2BgRk1VzKS0dlxnRoGww,@solomonjoya5274,0,2024-05-27T04:48:18Z
Ugz6rcU-eK9Djn4sHzF4AaABAg,Is this how are  memes evolving?,UCZUNKAgm6zhnEvp99xNd9gA,@Goofy_face1,0,2024-05-27T04:18:23Z
UgzMQ0NjfbnZJTgG80V4AaABAg,"I know someone's boutta say ""1 view in 40 seconds bro fell off""",UCiGRiY6sGYox4WBr3kG724w,@fanofpizzatower23199,0,2024-05-26T20:11:11Z
UgzQmOAV-emKQBLZPXp4AaABAg,8 views 103 likes,UC1j7EH9levTKAJxBtHyIRlA,@KeefeJohnson,0,2024-05-26T20:11:11Z
Ugw2_hzsgI-BAHpP6Ct4AaABAg,On skibidi,UClXU09PQIqLiEPNAXVt58dA,@Goku_391,0,2024-05-26T20:11:09Z
UgwFoN_vEHgZl7Hx-wB4AaABAg,â€œFiRsTâ€ ğŸ¤“,UCJy7czazawz7bw2x9RYJJlw,@Matthewgd1929,0,2024-05-26T20:10:26Z
